종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"099440","스맥","우량기업부","3450","165","5.02","3245","3510","3215","938410","3224880025","138839709300","40243394"
"276040","스코넥","기술성장기업부","3005","55","1.86","2950","3055","2920","14830","44086870","37726194370","12554474"
"159910","스킨앤스킨","중견기업부","607","-1","-0.16","608","608","600","37801","22857015","22100929486","36410098"
"060240","스타코링크","투자주의환기종목(소속부없음)","441","-12","-2.65","446","453","437","81828","36233839","14250552939","32314179"
"115570","스타플렉스","중견기업부","2505","-55","-2.15","2550","2550","2420","69143","170245470","20001192540","7984508"
"330730","스톤브릿지벤처스","중견기업부","3765","-15","-0.40","3805","3805","3700","27178","101681085","68337874950","18150830"
"352090","스톰테크","중견기업부","3095","15","0.49","3080","3095","3060","8901","27431490","83171928810","26872998"
"253450","스튜디오드래곤","우량기업부","43050","-900","-2.05","43500","44200","43000","53893","2343734650","1294018338900","30058498"
"408900","스튜디오미르","벤처기업부","2420","45","1.89","2375","2425","2345","79077","188535710","79148844280","32706134"
"204630","스튜디오산타클로스","관리종목(소속부없음)","4650","0","0.00","0","0","0","0","0","23668225650","5089941"
"415380","스튜디오삼익","중견기업부","8270","90","1.10","8120","8290","8050","10059","82673010","34944868460","4225498"
"013810","스페코","중견기업부","3520","60","1.73","3425","3525","3300","125628","435321950","51587254400","14655470"
"049830","승일","중견기업부","7470","-120","-1.58","7580","7580","7410","2243","16783040","45806876640","6132112"
"020710","시공테크","우량기업부","4045","15","0.37","3875","4105","3860","407103","1620518965","81094038650","20047970"
"033170","시그네틱스","우량기업부","864","1","0.12","846","873","838","331844","285493607","74069267616","85728319"
"048870","시너지이노베이션","우량기업부","2595","45","1.76","2525","2620","2525","207137","536034400","214628152680","82708344"
"025320","시노펙스","우량기업부","5930","-180","-2.95","6010","6170","5930","638611","3852023250","497040360480","83817936"
"269620","시스웍","관리종목(소속부없음)","889","0","0.00","0","0","0","0","0","132090012299","148582691"
"056090","시지메드텍","중견기업부","1008","5","0.50","1001","1025","1000","151981","153305325","104085108288","103259036"
"429270","시지트로닉스","기술성장기업부","5240","140","2.75","5220","5240","4940","27065","137569840","23612750000","4506250"
"418250","시큐레터","투자주의환기종목(소속부없음)","6550","0","0.00","0","0","0","0","0","52279100100","7981542"
"131090","시큐브","벤처기업부","855","15","1.79","840","879","840","59978","51499217","37620000000","44000000"
"232830","시큐센","벤처기업부","2900","-20","-0.68","2865","2980","2865","609088","1769947420","33951668800","11707472"
"290520","신도기연","벤처기업부","2280","0","0.00","2240","2375","2230","10687","24455485","36318945360","15929362"
"001000","신라섬유","중견기업부","984","-29","-2.86","1053","1053","962","191862","188913895","23889099360","24277540"
"025870","신라에스지","중견기업부","6120","230","3.90","5840","6120","5700","25094","149662550","24480000000","4000000"
"215600","신라젠","중견기업부","2510","60","2.45","2430","2520","2400","401550","998350805","344791483750","137367125"
"065350","신성델타테크","우량기업부","115900","-1200","-1.02","115200","123400","115100","615074","73059803700","3185389573200","27483948"
"416180","신성에스티","중견기업부","28600","0","0.00","28000","29450","28000","48136","1388775750","258537650800","9039778"
"162300","신스틸","중견기업부","2640","110","4.35","2575","2680","2550","384147","1008050120","109484448480","41471382"
"290560","신시웨이","벤처기업부","5880","30","0.51","5760","5880","5670","9061","52331860","22802475360","3877972"
"002800","신신제약","중견기업부","5430","110","2.07","5210","5450","5210","34265","184811600","82375815000","15170500"
"472220","신영스팩10호","SPAC(소속부없음)","2055","-5","-0.24","2060","2075","2030","39582","80749745","9637950000","4690000"
"430220","신영스팩8호","SPAC(소속부없음)","2100","0","0.00","2110","2110","2095","5066","10638415","14196000000","6760000"
"445970","신영스팩9호","SPAC(소속부없음)","2115","5","0.24","2255","2255","2095","332","699730","11336400000","5360000"
"017000","신원종합개발","우량기업부","2800","80","2.94","2725","2890","2725","20919","58983170","32670475600","11668027"
"012790","신일제약","우량기업부","6430","-20","-0.31","6420","6460","6390","8971","57668120","77072648450","11986415"
"138070","신진에스엠","우량기업부","2495","-25","-0.99","2515","2555","2450","133149","330804050","43670493980","17503204"
"226330","신테카바이오","기술성장기업부","5250","120","2.34","5550","6100","5240","1212919","6969239900","80106993750","15258475"
"418210","신한제10호스팩","SPAC(소속부없음)","2245","0","0.00","0","0","0","0","0","8216700000","3660000"
"452980","신한제11호스팩","SPAC(소속부없음)","1942","4","0.21","1944","1944","1938","8260","16033724","36713510000","18905000"
"474660","신한제12호스팩","SPAC(소속부없음)","2000","9","0.45","1995","2020","1980","16323","32456033","11040000000","5520000"
"474930","신한제13호스팩","SPAC(소속부없음)","2080","20","0.97","2045","2080","2030","17318","35363515","7529600000","3620000"
"487360","신한제14호스팩","SPAC(소속부없음)","1924","-1","-0.05","1925","1926","1918","75144","144430744","10851360000","5640000"
"487830","신한제15호스팩","SPAC(소속부없음)","1991","7","0.35","1984","1991","1983","1001","1987956","8660850000","4350000"
"056700","신화인터텍","중견기업부","1691","7","0.42","1683","1694","1648","24314","40701290","49267438881","29135091"
"187270","신화콘텍","벤처기업부","2965","25","0.85","2925","2975","2875","12295","36145835","30076500425","10143845"
"243840","신흥에스이씨","우량기업부","5120","40","0.79","4975","5150","4975","24954","126637590","199265459200","38919035"
"257720","실리콘투","벤처기업부","32700","2000","6.51","30650","32800","30100","1356878","43550989950","1990554751800","60873234"
"222800","심텍","우량기업부","11030","-90","-0.81","11030","11180","10860","64274","709919840","351351197290","31854143"
"036710","심텍홀딩스","중견기업부","1042","3","0.29","1039","1051","1022","19674","20437722","50769656718","48723279"
"160980","싸이맥스","우량기업부","8530","-180","-2.07","8700","8700","8000","68876","581424720","93183792790","10924243"
"356890","싸이버원","벤처기업부","2810","10","0.36","2720","2895","2720","12728","35891010","33484873250","11916325"
"217330","싸이토젠","기술성장기업부","4535","-125","-2.68","4825","4900","4450","24585","112603770","104892495645","23129547"
"010280","쌍용정보통신","투자주의환기종목(소속부없음)","639","10","1.59","629","646","624","32629","20690285","41614099254","65123786"
"208640","썸에이지","중견기업부","295","-1","-0.34","292","298","288","456387","133600590","41075874930","139240254"
"222420","쎄노텍","중견기업부","618","0","0.00","614","622","609","24046","14727864","28094422758","45460231"
"037760","쎄니트","우량기업부","1427","2","0.14","1425","1427","1400","5720","8153049","48279578267","33832921"
"099320","쎄트렉아이","우량기업부","40050","1400","3.62","38100","40350","38100","46827","1856465550","438598683900","10951278"
"049960","쎌바이오텍","우량기업부","14270","-130","-0.90","14230","14360","14020","15390","218091270","134138000000","9400000"
"088280","쏘닉스","기술성장기업부","2375","0","0.00","2340","2425","2305","4148","9777010","41102913750","17306490"
"050890","쏠리드","우량기업부","6640","0","0.00","6740","6850","6530","6244287","41592470220","405672333840","61095231"
"394800","쓰리빌리언","기술성장기업부","5120","260","5.35","4910","5220","4900","2307038","11725024040","162222131200","31684010"
"177900","쓰리에이로직스","기술성장기업부","7690","-160","-2.04","7870","8650","7660","1599946","13048109500","71415492000","9286800"
"475400","씨메스","기술성장기업부","24000","3100","14.83","20900","24550","20700","2860923","66964809700","278602320000","11608430"
"109670","씨싸이트","중견기업부","8070","150","1.89","7920","8110","7920","8234","66443740","47101378140","5836602"
"066790","씨씨에스","투자주의환기종목(소속부없음)","1500","-22","-1.45","1462","1594","1462","1654320","2529948591","97728058500","65152039"
"222080","씨아이에스","우량기업부","7400","0","0.00","7330","7520","7250","172692","1282935410","572551608600","77371839"
"352480","씨앤씨인터내셔널","벤처기업부","45700","1150","2.58","44400","46400","44050","59029","2682482600","457637103700","10013941"
"264660","씨앤지하이테크","우량기업부","9310","0","0.00","9590","9680","9210","6262","58387100","89635711760","9627896"
"352700","씨앤투스","우량기업부","2800","5","0.18","2790","2800","2750","29899","83443050","76375317200","27276899"
"458870","씨어스테크놀로지","기술성장기업부","10510","510","5.10","10000","10550","9920","20862","215163230","131918156800","12551680"
"297090","씨에스베어링","중견기업부","4375","180","4.29","4180","4375","4140","81012","350391990","119306250000","27270000"
"900120","씨엑스아이","외국기업(소속부없음)","66","4","6.45","61","67","61","2379960","153673957","19838137770","300577845"
"359090","씨엔알리서치","중견기업부","1162","6","0.52","1141","1168","1141","115763","133903604","65915485342","56725891"
"115530","씨엔플러스","중견기업부","391","-19","-4.63","407","407","384","23466","9300278","26573533000","67963000"
"115480","씨유메디칼","중견기업부","672","-1","-0.15","676","693","650","122848","81847588","40739702976","60624558"
"340810","씨유박스","기술성장기업부","3195","90","2.90","3100","3200","3030","14589","45649360","33860172285","10597863"
"376290","씨유테크","중견기업부","2865","-80","-2.72","2990","2990","2810","13712","39080570","50588737500","17657500"
"189330","씨이랩","기술성장기업부","5700","-90","-1.55","5790","5890","5650","13181","76133620","34726018800","6092284"
